level_0,index,school_id,name,logo_url,area,address,postal_code,website,parent_volunteer,type_sap,type_boys-only,type_girls-only,type_gep,affiliations,logo_url2,moe_url,googlemap_url,review_num,review_rating_avg
43,43,elias-park,Elias Park Primary School,https://sgschooling.com/img/logo/elias-park.jpg,Pasir Ris,11 Pasir Ris Street 52 S518866,518866,http://www.eliasparkpri.moe.edu.sg,,false,false,false,false,,Elias Park Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=elias-park-primary-school,"https://www.google.com/maps/place/Elias+Park+Primary+School/@1.3749538,103.9426636,17z/data=!3m2!4b1!5s0x31da3dbb08ae7b49:0x9240a843adfea7f7!4m6!3m5!1s0x31da3dbb128f3077:0xa1f55f11afcad426!8m2!3d1.3749538!4d103.9452385!16s%2Fm%2F03c0lz1?entry=ttu",28,4.10714285714286
44,44,endeavour,Endeavour Primary School,https://sgschooling.com/img/logo/endeavour.jpg,Sembawang,10 Admiralty Link S757521,757521,https://endeavourpri.moe.edu.sg/,,false,false,false,false,,Endeavour Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=endeavour-primary-school,"https://www.google.com/maps/place/Endeavour+Primary+School/@1.4545646,103.8146032,17z/data=!3m2!4b1!5s0x31da13616ad38065:0x9b358f37e8472485!4m6!3m5!1s0x31da13616a35b711:0xbc6cd2fc8a5154f8!8m2!3d1.4545646!4d103.8171781!16s%2Fg%2F1tcybzsh?entry=ttu",32,3.875
45,45,eunos,Eunos Primary School,https://sgschooling.com/img/logo/eunos.jpg,Geylang,95 Jalan Eunos S419529,419529,,,false,false,false,false,,,,"https://www.google.com/maps/place/Eunos+Primary+School/@1.3245231,103.9017287,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1802e91d07d9:0xb66f23172514baef!8m2!3d1.3245231!4d103.9043036!16s%2Fg%2F1tcwnnhj?entry=ttu",26,4.69230769230769
46,46,evergreen,Evergreen Primary School,https://sgschooling.com/img/logo/evergreen.jpg,Woodlands,31 Woodlands Circle S738908,738908,http://www.evergreenpri.moe.edu.sg/,,false,false,false,false,,Evergreen Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=evergreen-primary-school,"https://www.google.com/maps/place/Evergreen+Primary+School/@1.444082,103.7924631,17z/data=!3m1!4b1!4m6!3m5!1s0x31da130b88c4eb57:0x43aafefdaca1587d!8m2!3d1.444082!4d103.795038!16s%2Fg%2F1tfskhqp?entry=ttu",20,4.65
47,47,fairfield-methodist,Fairfield Methodist School (Primary),https://sgschooling.com/img/logo/fairfield-methodist.jpg,Queenstown,100 Dover Road S139648,139648,http://www.fmsp.moe.edu.sg/,40h,false,false,false,false,Fairfield Methodist School (Secondary),Fairfield Methodist School (Primary).jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fairfield-methodist-school-primary,"https://www.google.com/maps/place/Fairfield+Methodist+School+(Primary)/@1.3005321,103.7822948,17z/data=!3m2!4b1!5s0x31da1a5aef7c7655:0x953495796fac63a7!4m6!3m5!1s0x31da1a5adf454bf9:0xe8c4ca0e4fbdf5d9!8m2!3d1.3005321!4d103.7848697!16s%2Fm%2F028008g?entry=ttu",,
48,48,farrer-park,Farrer Park Primary School,https://sgschooling.com/img/logo/farrer-park.jpg,Kallang,2 Farrer Park Road S217567,217567,http://www.farrerparkpri.moe.edu.sg,,false,false,false,false,,Farrer Park Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=farrer-park-primary-school,"https://www.google.com/maps/place/Farrer+Park+Primary+School/@1.312316,103.8482991,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19c41aaaaaab:0x6b2fba2951bb1062!8m2!3d1.312316!4d103.850874!16s%2Fg%2F1trccygz?entry=ttu",22,3.86363636363636
49,49,fengshan,Fengshan Primary School,https://sgschooling.com/img/logo/fengshan.jpg,Bedok,307 Bedok North Road S469680,469680,http://www.fengshanpri.moe.edu.sg,,false,false,false,false,,Fengshan Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fengshan-primary-school,"https://www.google.com/maps/place/Fengshan+Primary+School/@1.3296339,103.9293625,17z/data=!3m2!4b1!5s0x31da3d4bf5fab2fd:0xaa0da0678d8cb0a1!4m6!3m5!1s0x31da3d4bf5a7c833:0x37d80d1d207dc4c1!8m2!3d1.3296339!4d103.9319374!16s%2Fg%2F1tjdtffs?entry=ttu",21,3.9047619047619
50,50,fern-green,Fern Green Primary School,https://sgschooling.com/img/logo/fern-green.jpg,Sengkang,70 Fernvale Link S797538,797538,http://www.ferngreenpri.moe.edu.sg,,false,false,false,false,,Fern Green Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fern-green-primary-school,"https://www.google.com/maps/place/Fern+Green+Primary+School/@1.3975315,103.8772888,17z/data=!3m1!4b1!4m6!3m5!1s0x31da166566b2ae7d:0xdba4d363ef6aba18!8m2!3d1.3975315!4d103.8798637!16s%2Fg%2F11c7hk8gy7?entry=ttu",29,3.24137931034483
51,51,fernvale,Fernvale Primary School,https://sgschooling.com/img/logo/fernvale.jpg,Sengkang,1 Fernvale Lane S797701,797701,http://www.fernvalepri.moe.edu.sg,,false,false,false,false,,Fernvale Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fernvale-primary-school,"https://www.google.com/maps/place/Fernvale+Primary+School/@1.3900136,103.8716034,17z/data=!3m1!4b1!4m6!3m5!1s0x31da166483c031f5:0xebca7def59b6b6a3!8m2!3d1.3900136!4d103.8741783!16s%2Fg%2F1twyx0wy?entry=ttu",34,4.08823529411765
52,52,first-toa-payoh,First Toa Payoh Primary School,https://sgschooling.com/img/logo/first-toa-payoh.jpg,Toa Payoh,7 Lorong 8 Toa Payoh S319252,319252,http://www.firsttoapayohpri.moe.edu.sg,,false,false,false,false,,First Toa Payoh Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=first-toa-payoh-primary-school,"https://www.google.com/maps/place/First+Toa+Payoh+Primary+School/@1.3402883,103.8530125,17z/data=!3m2!4b1!5s0x31da176e0f6ed813:0xce3be56c95b92f1d!4m6!3m5!1s0x31da176dfc97c0a1:0x95c923d5cf861c1e!8m2!3d1.3402883!4d103.8555874!16s%2Fg%2F1vh_5x78?entry=ttu",15,4.6
53,53,frontier,Frontier Primary School,https://sgschooling.com/img/logo/frontier.jpg,Jurong West,20 Jurong West Street 61 S648200,648200,http://www.frontierpri.moe.edu.sg,"40h, apply in Jan-Apr",false,false,false,false,,Frontier Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=frontier-primary-school,"https://www.google.com/maps/place/Frontier+Primary+School/@1.336807,103.6968294,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0f91fe7cc9b7:0x92db66bb84aae34e!8m2!3d1.336807!4d103.6994043!16s%2Fm%2F0gtv9rr?entry=ttu",28,4.60714285714286
54,54,fuchun,Fuchun Primary School,https://sgschooling.com/img/logo/fuchun.jpg,Woodlands,23 Woodlands Avenue 1 S739063,739063,http://www.fuchunpri.moe.edu.sg,,false,false,false,false,,Fuchun Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fuchun-primary-school,"https://www.google.com/maps/place/Fuchun+Primary+School/@1.4304356,103.7755902,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13ad81cd9f0f:0xf0e11c1f9c41ca3e!8m2!3d1.4304356!4d103.7781651!16s%2Fg%2F1v9txdsk?entry=ttu",30,4.06666666666667
55,55,fuhua,Fuhua Primary School,https://sgschooling.com/img/logo/fuhua.jpg,Jurong East,65 Jurong East Street 13 S609647,609647,http://www.fuhuapri.moe.edu.sg,,false,false,false,false,,Fuhua Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=fuhua-primary-school,"https://www.google.com/maps/place/Fuhua+Primary+School/@1.3363949,103.7342435,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1004cd1f455b:0x37809811a21b8187!8m2!3d1.3363949!4d103.7368184!16zL20vMDd5YzNn?entry=ttu",22,3.63636363636364
56,56,gan-eng-seng,Gan Eng Seng Primary School,https://sgschooling.com/img/logo/gan-eng-seng.jpg,Bukit Merah,100 Redhill Close S158901,158901,http://www.ganengsengpri.moe.edu.sg,,false,false,false,false,,Gan Eng Seng Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=gan-eng-seng-primary-school,"https://www.google.com/maps/place/Gan+Eng+Seng+Primary+School/@1.2853315,103.8126277,17z/data=!3m2!4b1!5s0x31da19f8cea989f1:0x4ff219769a710240!4m6!3m5!1s0x31da1bd3f3aa8933:0x73c2d2224bdf2a7!8m2!3d1.2853315!4d103.8152026!16s%2Fg%2F1tjcl_13?entry=ttu",22,3.59090909090909
57,57,geylang-methodist,Geylang Methodist School (Primary),https://sgschooling.com/img/logo/geylang-methodist.jpg,Geylang,4 Geylang East Central S389706,389706,http://www.geylangmethodistpri.moe.edu.sg,,false,false,false,false,Geylang Methodist School (Secondary),Geylang Methodist School (Primary).jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=geylang-methodist-school-primary,"https://www.google.com/maps/place/Geylang+Methodist+School+(Primary)/@1.3181599,103.8812655,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1824c0c00585:0x7d3b401c60687376!8m2!3d1.3181599!4d103.8838404!16s%2Fg%2F1td742j6?entry=ttu",,
58,58,gongshang,Gongshang Primary School,https://sgschooling.com/img/logo/gongshang.jpg,Tampines,1 Tampines Street 42 S529176,529176,http://www.gongshangpri.moe.edu.sg,40h,false,false,false,false,,Gongshang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=gongshang-primary-school,"https://www.google.com/maps/place/Gongshang+Primary+School/@1.3571755,103.9465917,17z/data=!3m2!4b1!5s0x31da3d05efcda88d:0x495aa16778ee0db1!4m6!3m5!1s0x31da3d058cff3975:0x86874fdcce63484!8m2!3d1.3571755!4d103.9491666!16zL20vMGRxbGc5?entry=ttu",28,3.89285714285714
59,59,greendale,Greendale Primary School,https://sgschooling.com/img/logo/greendale.jpg,Punggol,50 Edgedale Plains S828848,828848,http://www.greendalepri.moe.edu.sg,,false,false,false,false,,Greendale Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=greendale-primary-school,"https://www.google.com/maps/place/Greendale+Primary+School/@1.3962652,103.9101475,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17d0aae67213:0x83f68f9c36751b78!8m2!3d1.3962652!4d103.9127224!16s%2Fg%2F11rxp7n_pd?entry=ttu",9,3.33333333333333
60,60,greenridge,Greenridge Primary School,https://sgschooling.com/img/logo/greenridge.jpg,Bukit Panjang,11 Jelapang Road S677744,677744,http://www.greenridgepri.moe.edu.sg,,false,false,false,false,,Greenridge Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=greenridge-primary-school,"https://www.google.com/maps/place/Greenridge+Primary+School/@1.3856591,103.7653552,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119921eb7625:0x6641a55f5fa9e640!8m2!3d1.3856591!4d103.7679301!16s%2Fg%2F1td5z76d?entry=ttu",24,3.70833333333333
61,61,greenwood,Greenwood Primary School,https://sgschooling.com/img/logo/greenwood.jpg,Woodlands,11 Woodlands  Dr  62 S737942,737942,http://www.greenwoodpri.moe.edu.sg,,false,false,false,false,,Greenwood Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=greenwood-primary-school,"https://www.google.com/maps/place/Greenwood+Primary+School/@1.4397028,103.802407,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1376015e45c1:0x929d5623dac2f90a!8m2!3d1.4397028!4d103.8049819!16s%2Fg%2F1tq4nm2n?entry=ttu",34,4.20588235294118
62,62,guangyang,Guangyang Primary School,https://sgschooling.com/img/logo/guangyang.jpg,Bishan,6 Bishan Street 12 S579806,579806,,,false,false,false,false,,,,"https://www.google.com/maps/place/Guangyang+Primary+School/@1.345887,103.8467401,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16de986537b3:0x63475f7a37d3a996!8m2!3d1.345887!4d103.849315!16s%2Fg%2F1tvyj85q?entry=ttu",23,4.04347826086957
63,63,haig-girls,Haig Girls' School,https://sgschooling.com/img/logo/haig-girls.jpg,Geylang,51 Koon Seng Road S427072,427072,http://www.haiggirls.moe.edu.sg,,false,false,true,false,,Haig Girls' School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=haig-girls-school,"https://www.google.com/maps/place/Haig+Girls'+School/@1.3120003,103.9000558,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22ca96f20e65:0xe3354bb51af784fe!8m2!3d1.3120003!4d103.9026307!16s%2Fg%2F1tdfkspm?entry=ttu",21,4.38095238095238
64,64,holy-innocents,Holy Innocents' Primary School,https://sgschooling.com/img/logo/holy-innocents.jpg,Hougang,5 Lorong Low Koon S536451,536451,http://www.holyinnocentspri.moe.edu.sg/,40h,true,false,false,false,Holy Innocents’ High School,Holy Innocents' Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=holy-innocents-primary-school,"https://www.google.com/maps/place/Holy+Innocents'+Primary+School/@1.3666609,103.8910804,17z/data=!3m2!4b1!5s0x31da1635b1961d45:0x3be304cb793773b6!4m6!3m5!1s0x31da16f03a28cf69:0xdbae917405d3ad4d!8m2!3d1.3666609!4d103.8936553!16s%2Fm%2F02qypv1?entry=ttu",15,4.73333333333333
65,65,hong-wen,Hong Wen School,https://sgschooling.com/img/logo/hong-wen.jpg,Kallang,30 Towner Road S327829,327829,http://www.hongwen.moe.edu.sg,40h,true,false,false,false,,Hong Wen School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=hong-wen-school,"https://www.google.com/maps/place/Hong+Wen+School/@1.3213838,103.854438,17z/data=!3m2!4b1!5s0x31da19d0b4a48b79:0xe5107b2bc25aa0d!4m6!3m5!1s0x31da19b68629b13f:0x20e01135588b9d46!8m2!3d1.3213838!4d103.8570129!16s%2Fg%2F11bwf91lxy?entry=ttu",24,4.75
66,66,horizon,Horizon Primary School,https://sgschooling.com/img/logo/horizon.jpg,Punggol,61 Edgedale Plains S828819,828819,http://www.horizonpri.moe.edu.sg,,false,false,false,false,,Horizon Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=horizon-primary-school,"https://www.google.com/maps/place/Horizon+Primary+School/@1.3998175,103.9105553,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16003fe3eb83:0xd7dfdd03955fe8bd!8m2!3d1.3998175!4d103.9131302!16s%2Fg%2F1td6cz_w?entry=ttu",29,3.86206896551724
67,67,hougang,Hougang Primary School,https://sgschooling.com/img/logo/hougang.jpg,Hougang,1 Hougang St 93 S534238,534238,http://www.hougangpri.moe.edu.sg/,,false,false,false,false,,Hougang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=hougang-primary-school,"https://www.google.com/maps/place/Hougang+Primary+School/@1.3781206,103.8786297,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1644a2db98d3:0x2d070fd6ef8164e9!8m2!3d1.3781206!4d103.8812046!16s%2Fm%2F02q0qx0?entry=ttu",11,4
68,68,huamin,Huamin Primary School,https://sgschooling.com/img/logo/huamin.jpg,Yishun,21 Yishun Avenue 11 S768857,768857,http://www.huaminpri.moe.edu.sg,,false,false,false,false,,Huamin Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=huamin-primary-school,"https://www.google.com/maps/place/Huamin+Primary+School/@1.427311,103.8417863,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1469d72faf33:0x664384c30115e9ab!8m2!3d1.427311!4d103.8443612!16s%2Fg%2F1tdbz4jk?entry=ttu",29,4.13793103448276
69,69,innova,Innova Primary School,https://sgschooling.com/img/logo/innova.jpg,Woodlands,80 Woodlands Drive 17 S737888,737888,http://www.innovapri.moe.edu.sg/,,false,false,false,false,,Innova Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=innova-primary-school,"https://www.google.com/maps/place/Innova+Primary+School/@1.4293039,103.7878521,17z/data=!3m2!4b1!5s0x31da13bb3ba532d7:0x406b41cd09c5be26!4m6!3m5!1s0x31da13bb3c84fcdd:0xf8633fad7e2d2e48!8m2!3d1.4293039!4d103.790427!16s%2Fg%2F1q6n2s9gd?entry=ttu",26,3.88461538461538
70,70,jiemin,Jiemin Primary School,https://sgschooling.com/img/logo/jiemin.jpg,Yishun,2 Yishun Street 71 S768515,768515,http://www.jieminpri.moe.edu.sg,,false,false,false,false,,Jiemin Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=jiemin-primary-school,"https://www.google.com/maps/place/Jiemin+Primary+School/@1.427671,103.8279231,17z/data=!3m1!4b1!4m6!3m5!1s0x31da147053f8a921:0x49d1e0ee22bfff69!8m2!3d1.427671!4d103.830498!16s%2Fg%2F1tdg592t?entry=ttu",21,4.04761904761905
71,71,jing-shan,Jing Shan Primary School,https://sgschooling.com/img/logo/jing-shan.jpg,Ang Mo Kio,5 Ang Mo Kio St 52 S569228,569228,http://www.jingshanpri.moe.edu.sg,,false,false,false,false,,Jing Shan Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=jing-shan-primary-school,"https://www.google.com/maps/place/Jing+Shan+Primary+School/@1.3723262,103.8491379,17z/data=!3m2!4b1!5s0x31da16e5a316a7b9:0x9627fffcada17b9b!4m6!3m5!1s0x31da16fa9df9185d:0xc9fad8f4eb9fc6f1!8m2!3d1.3723262!4d103.8517128!16s%2Fg%2F1td_2plt?entry=ttu",28,3.75
72,72,junyuan,Junyuan Primary School,https://sgschooling.com/img/logo/junyuan.jpg,Tampines,2 Tampines Street 91 S528906,528906,https://junyuanpri.moe.edu.sg,,false,false,false,false,,Junyuan Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=junyuan-primary-school,"https://www.google.com/maps/place/Junyuan+Primary+School/@1.3479731,103.9374168,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d14ee960ac3:0x212d15b72926a1c9!8m2!3d1.3479731!4d103.9399917!16s%2Fg%2F1tlc5lnt?entry=ttu",13,4.76923076923077
73,73,jurong,Jurong Primary School,https://sgschooling.com/img/logo/jurong.jpg,Jurong East,320 Jurong East Street 32 S609476,609476,http://www.jurongpri.moe.edu.sg,,false,false,false,false,,Jurong Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=jurong-primary-school,"https://www.google.com/maps/place/Jurong+Primary+School/@1.348679,103.7304171,17z/data=!3m2!4b1!5s0x31da10210bfcaae7:0xc6cf04098bb72c8b!4m6!3m5!1s0x31da1021a0688c77:0x8c2fa9470323fa89!8m2!3d1.348679!4d103.732992!16s%2Fg%2F11b5pht2m1?entry=ttu",21,3.9047619047619
74,74,jurong-west,Jurong West Primary School,https://sgschooling.com/img/logo/jurong-west.jpg,Jurong West,30 Jurong West St 61 S648368,648368,http://www.jurongwestpri.moe.edu.sg,,false,false,false,false,,Jurong West Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=jurong-west-primary-school,"https://www.google.com/maps/place/Jurong+West+Primary+School/@1.3390605,103.6962749,17z/data=!3m2!4b1!5s0x31da0f9173dd4eab:0xe8e11b04a8bd5171!4m6!3m5!1s0x31da0f91715e1d91:0xfbacf61d67de1226!8m2!3d1.3390605!4d103.6988498!16s%2Fg%2F1tdy1_19?entry=ttu",17,3.76470588235294
75,75,juying,Juying Primary School,https://sgschooling.com/img/logo/juying.jpg,Jurong West,31 Jurong West Street 91 S649037,649037,,,false,false,false,false,,,,"https://www.google.com/maps/place/Pioneer+Primary+School/@1.33837,103.6854861,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0f9c8df6f935:0x6751829c6765a69c!8m2!3d1.33837!4d103.688061!16s%2Fm%2F02qhhxh?entry=ttu",46,4.21739130434783
76,76,keming,Keming Primary School,https://sgschooling.com/img/logo/keming.jpg,Bukit Batok,90 Bukit Batok East Avenue 6 S659762,659762,http://www.kemingpri.moe.edu.sg,,false,false,false,false,,Keming Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=keming-primary-school,"https://www.google.com/maps/place/Keming+Primary+School/@1.3453287,103.7538074,17z/data=!3m1!4b1!4m6!3m5!1s0x31da106a72d6dc4f:0x256b8c2868bd1f7a!8m2!3d1.3453287!4d103.7563823!16s%2Fg%2F1tsbjms6?entry=ttu",19,3.63157894736842
77,77,kheng-cheng,Kheng Cheng School,https://sgschooling.com/img/logo/kheng-cheng.jpg,Toa Payoh,15 Lorong 3 Toa Payoh S319580,319580,http://www.khengcheng.moe.edu.sg/,,false,false,false,false,,Kheng Cheng School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=kheng-cheng-school,"https://www.google.com/maps/place/Kheng+Cheng+School/@1.3376497,103.8452206,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1768f95a87a7:0x22e1d3f25dab8af!8m2!3d1.3376497!4d103.8477955!16s%2Fg%2F1thcpv_f?entry=ttu",40,4.55
78,78,kong-hwa,Kong Hwa School,https://sgschooling.com/img/logo/kong-hwa.jpg,Geylang,350 Guillemard Road S399772,399772,http://www.konghwa.moe.edu.sg,"Singapore Hokkein Huay Kuan, 2y membership, 80h ",true,false,false,false,,Kong Hwa School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=kong-hwa-school,"https://www.google.com/maps/place/Kong+Hwa+School/@1.311089,103.8856024,17z/data=!3m1!4b1!4m6!3m5!1s0x31da183e6248f2c5:0x3250f7ae0f2d8c66!8m2!3d1.311089!4d103.8881773!16zL20vMGNzcTcy?entry=ttu",29,4.41379310344828
79,79,kranji,Kranji Primary School,https://sgschooling.com/img/logo/kranji.jpg,Choa Chu Kang,11 Choa Chu Kang Street 54 S689189,689189,http://kranjipri.moe.edu.sg,,false,false,false,false,,Kranji Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=kranji-primary-school,"https://www.google.com/maps/place/Kranji+Primary+School/@1.3936035,103.7452291,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11f23d2617e7:0xfc041c72059efb23!8m2!3d1.3936035!4d103.747804!16s%2Fg%2F1w0p348m?entry=ttu",28,4.53571428571429
80,80,kuo-chuan-presbyterian,Kuo Chuan Presbyterian Primary School,https://sgschooling.com/img/logo/kuo-chuan-presbyterian.jpg,Bishan,8 Bishan Street 13 S579793,579793,http://www.kuochuanpresbyterianpri.moe.edu.sg,,false,false,false,false,Kuo Chuan Presbyterian Secondary School,Kuo Chuan Presbyterian Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=kuo-chuan-presbyterian-primary-school,"https://www.google.com/maps/place/Kuo+Chuan+Presbyterian+Primary+School/@1.3493915,103.852656,17z/data=!3m1!4b1!4m6!3m5!1s0x31da171c5c4bba31:0x9c895471db764f6!8m2!3d1.3493915!4d103.8552309!16s%2Fg%2F11sw4rjf6j?entry=ttu",4,3.75
81,81,lakeside,Lakeside Primary School,https://sgschooling.com/img/logo/lakeside.jpg,Jurong West,161 Corporation Walk S618310,618310,http://www.lakesidepri.moe.edu.sg/,,false,false,false,false,,Lakeside Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=lakeside-primary-school,"https://www.google.com/maps/place/Lakeside+Primary+School/@1.3384657,103.7155726,17z/data=!3m2!4b1!5s0x31da0fe56fc1d9b1:0x6da69df0a67208fb!4m6!3m5!1s0x31da0fe57ab50757:0xd64b05e50228e75c!8m2!3d1.3384657!4d103.7181475!16s%2Fg%2F1tdjz30v?entry=ttu",24,3.54166666666667
82,82,lianhua,Lianhua Primary School,https://sgschooling.com/img/logo/lianhua.jpg,Bukit Batok,2 Bukit Batok Street 52 S659243,659243,http://www.lianhuapri.moe.edu.sg/,,false,false,false,false,,Lianhua Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=lianhua-primary-school,"https://www.google.com/maps/place/Lianhua+Primary+School/@1.3536088,103.7518491,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1047b1c7ee57:0x29f217f6cdda336f!8m2!3d1.3536088!4d103.754424!16s%2Fg%2F1td__zyv?entry=ttu",18,4.66666666666667
83,83,maha-bodhi,Maha Bodhi School,https://sgschooling.com/img/logo/maha-bodhi.jpg,Geylang,10 Ubi Avenue 1 S408931,408931,http://www.mahabodhi.moe.edu.sg/,,true,false,false,false,Manjusri Secondary School,Maha Bodhi School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=maha-bodhi-school,"https://www.google.com/maps/place/Maha+Bodhi+School/@1.3284131,103.8989714,17z/data=!3m2!4b1!5s0x31da17f77602fb09:0xd58f2c30a9734a75!4m6!3m5!1s0x31da17f77903db9d:0x610ce6fac79f05a5!8m2!3d1.3284131!4d103.9015463!16s%2Fg%2F1hf2nkg6y?entry=ttu",34,4.47058823529412
84,84,marsiling,Marsiling Primary School,https://sgschooling.com/img/logo/marsiling.jpg,Woodlands,31 Woodlands Centre Road S738927,738927,http://www.marsilingpri.moe.edu.sg,,false,false,false,false,,Marsiling Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=marsiling-primary-school,"https://www.google.com/maps/place/Marsiling+Primary+School/@1.4338104,103.7710844,17z/data=!3m2!4b1!5s0x31da12536843ac1d:0xadee0afb08e85060!4m6!3m5!1s0x31da12536fac1fb3:0x4510936a88bd185d!8m2!3d1.4338104!4d103.7736593!16s%2Fm%2F02qlc5_?entry=ttu",15,4.33333333333333
85,85,marymount-convent,Marymount Convent School,https://sgschooling.com/img/logo/marymount-convent.jpg,Toa Payoh,20 Marymount Road S297754,297754,http://www.marymountconvent.moe.edu.sg,,false,false,true,false,,Marymount Convent School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=marymount-convent-school,"https://www.google.com/maps/place/Marymount+Convent+School/@1.3406106,103.8374405,17z/data=!3m2!4b1!5s0x31da1743e2f94537:0x12a39c756d15998a!4m6!3m5!1s0x31da174158928dab:0xf4229b24023577d5!8m2!3d1.3406106!4d103.8400154!16s%2Fg%2F1tnphj00?entry=ttu",23,4.60869565217391
86,86,mayflower,Mayflower Primary School,https://sgschooling.com/img/logo/mayflower.jpg,Ang Mo Kio,200 Ang Mo Kio Avenue 5 S569878,569878,http://www.mayflowerpri.moe.edu.sg,,false,false,false,false,,Mayflower Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=mayflower-primary-school,"https://www.google.com/maps/place/Mayflower+Primary+School/@1.377183,103.840549,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1767dfafc7b9:0x9e5613c5fc9144a7!8m2!3d1.377183!4d103.8431239!16s%2Fg%2F11fmmdtssw?entry=ttu",4,3.25
87,87,mee-toh,Mee Toh School,https://sgschooling.com/img/logo/mee-toh.jpg,Punggol,21 Edgedale Plains S828867,828867,http://www.meetoh.moe.edu.sg/,"60h, apply in Jul, drop in box at Main Gate during the 3 days! ",false,false,false,false,Manjusri Secondary School,Mee Toh School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=mee-toh-school,"https://www.google.com/maps/place/Mee+Toh+School/@1.3947729,103.9063584,17z/data=!3m1!4b1!4m6!3m5!1s0x31da160388b694bb:0x25133818ddaf7ca9!8m2!3d1.3947729!4d103.9089333!16s%2Fg%2F11c60m7j3w?entry=ttu",39,3.66666666666667
