index,school_id,year,phase,applied,vacancy,ballot,odds
17674,tampines-north,2013,2A(2),0,0,,
17675,tampines-north,2013,2B,2,67,,1
17676,tampines-north,2013,2C,63,131,,1
17677,tampines-north,2013,2C(S),17,69,,1
17678,tampines-north,2013,3,0,47,,1
17679,tampines-north,2013,Total,0,210,,1
17680,tampines-north,2014,1,0,0,,
17681,tampines-north,2014,2A(1),0,0,,
17682,tampines-north,2014,2A(2),0,0,,
17683,tampines-north,2014,2B,0,63,,1
17684,tampines-north,2014,2C,64,126,,1
17685,tampines-north,2014,2C(S),21,63,,1
17686,tampines-north,2014,3,0,42,,1
17687,tampines-north,2014,Total,0,210,,1
17688,tampines-north,2015,1,0,0,,
17689,tampines-north,2015,2A(1),0,0,,
17690,tampines-north,2015,2A(2),0,0,,
17691,tampines-north,2015,2B,0,70,,1
17692,tampines-north,2015,2C,85,139,,1
17693,tampines-north,2015,2C(S),25,54,,1
17694,tampines-north,2015,3,0,29,,1
17695,tampines-north,2015,Total,0,210,,1
17696,tampines-north,2016,1,0,0,,
17697,tampines-north,2016,2A(1),0,0,,
17698,tampines-north,2016,2A(2),0,0,,
17699,tampines-north,2016,2B,0,58,,1
17700,tampines-north,2016,2C,51,115,,1
17701,tampines-north,2016,2C(S),15,65,,1
17702,tampines-north,2016,3,0,50,,1
17703,tampines-north,2016,Total,0,180,,1
17704,tampines-north,2017,1,0,0,,
17705,tampines-north,2017,2A(1),0,0,,
17706,tampines-north,2017,2A(2),0,0,,
17707,tampines-north,2017,2B,0,59,,1
17708,tampines-north,2017,2C,79,118,,1
17709,tampines-north,2017,2C(S),44,40,,0.909090909090909
17710,tampines-north,2017,3,0,0,,
17711,tampines-north,2017,Total,0,180,,1
17712,tampines-north,2018,1,0,0,,
17713,tampines-north,2018,2A(1),0,0,,
17714,tampines-north,2018,2A(2),0,0,,
17715,tampines-north,2018,2B,0,74,,1
17716,tampines-north,2018,2C,63,147,,1
17717,tampines-north,2018,2C(S),112,85,,0.758928571428571
17718,tampines-north,2018,3,0,0,,
17719,tampines-north,2018,Total,0,210,,1
17720,tampines-north,2019,1,60,170,,1
17721,tampines-north,2019,2A(1),0,110,,1
17722,tampines-north,2019,2A(2),9,110,,1
17723,tampines-north,2019,2B,0,71,,1
17724,tampines-north,2019,2C,76,141,,1
17725,tampines-north,2019,2C(S),33,65,,1
17726,tampines-north,2019,3,0,32,,1
17727,tampines-north,2019,Total,0,210,,1
17728,tampines-north,2020,1,78,200,,1
17729,tampines-north,2020,2A(1),1,122,,1
17730,tampines-north,2020,2A(2),14,121,,1
17731,tampines-north,2020,2B,0,74,,1
17732,tampines-north,2020,2C,82,147,,1
17733,tampines-north,2020,2C(S),95,66,SC1-2,0.694736842105263
17734,tampines-north,2020,3,0,0,,
17735,tampines-north,2020,Total,0,240,,1
17736,tampines-north,2021,1,74,200,,1
17737,tampines-north,2021,2A(1),0,126,,1
17738,tampines-north,2021,2A(2),11,126,,1
17739,tampines-north,2021,2B,0,78,,1
17740,tampines-north,2021,2C,62,155,,1
17741,tampines-north,2021,2C(S),57,93,,1
17742,tampines-north,2021,3,0,36,,1
17743,tampines-north,2021,Total,0,240,,1
17744,tampines-north,2022,1,81,180,,1
17745,tampines-north,2022,2A(1),13,99,,1
17746,tampines-north,2022,2A(2),0,0,,
17747,tampines-north,2022,2B,0,49,,1
17748,tampines-north,2022,2C,46,146,,1
17749,tampines-north,2022,2C(S),48,100,,1
17750,tampines-north,2022,3,0,52,,1
17751,tampines-north,2022,Total,0,240,,1
17752,tampines-north,2023,1,84,180,,1
17753,tampines-north,2023,2A(1),18,96,,1
17754,tampines-north,2023,2A(2),0,0,,
17755,tampines-north,2023,2B,0,46,,1
17756,tampines-north,2023,2C,47,138,,1
17757,tampines-north,2023,2C(S),127,91,SC1-2,0.716535433070866
17758,tampines-north,2023,3,0,0,,
17759,tampines-north,2023,Total,0,240,,1
17760,tanjong-katong,2009,1,0,0,,
17761,tanjong-katong,2009,2A(1),0,0,,
17762,tanjong-katong,2009,2A(2),0,0,,
17763,tanjong-katong,2009,2B,14,84,,1
17764,tanjong-katong,2009,2C,105,159,,1
17765,tanjong-katong,2009,2C(S),41,54,,1
17766,tanjong-katong,2009,3,0,12,,1
17767,tanjong-katong,2009,Total,0,300,,1
17768,tanjong-katong,2010,1,0,0,,
17769,tanjong-katong,2010,2A(1),0,0,,
17770,tanjong-katong,2010,2A(2),0,0,,
17771,tanjong-katong,2010,2B,12,68,,1
17772,tanjong-katong,2010,2C,111,125,,1
17773,tanjong-katong,2010,2C(S),31,16,,0.516129032258065
17774,tanjong-katong,2010,3,0,0,,
17775,tanjong-katong,2010,Total,0,270,,1
17776,tanjong-katong,2011,1,0,0,,
17777,tanjong-katong,2011,2A(1),0,0,,
17778,tanjong-katong,2011,2A(2),0,0,,
17779,tanjong-katong,2011,2B,7,55,,1
17780,tanjong-katong,2011,2C,101,107,,1
17781,tanjong-katong,2011,2C(S),12,7,,0.583333333333333
17782,tanjong-katong,2011,3,0,0,,
17783,tanjong-katong,2011,Total,0,240,,1
17784,tanjong-katong,2012,1,0,0,,
17785,tanjong-katong,2012,2A(1),0,0,,
17786,tanjong-katong,2012,2A(2),0,0,,
17787,tanjong-katong,2012,2B,3,60,,1
17788,tanjong-katong,2012,2C,138,118,,0.855072463768116
17789,tanjong-katong,2012,2C(S),0,0,,
17790,tanjong-katong,2012,3,0,0,,
17791,tanjong-katong,2012,Total,0,240,,1
17792,tanjong-katong,2013,1,0,0,,
17793,tanjong-katong,2013,2A(1),0,0,,
17794,tanjong-katong,2013,2A(2),0,0,,
17795,tanjong-katong,2013,2B,9,76,,1
17796,tanjong-katong,2013,2C,135,143,,1
17797,tanjong-katong,2013,2C(S),25,17,,0.68
17798,tanjong-katong,2013,3,0,0,,
17799,tanjong-katong,2013,Total,0,270,,1
17800,tanjong-katong,2014,1,0,0,,
17801,tanjong-katong,2014,2A(1),0,0,,
17802,tanjong-katong,2014,2A(2),0,0,,
17803,tanjong-katong,2014,2B,0,62,,1
17804,tanjong-katong,2014,2C,124,123,,0.991935483870968
17805,tanjong-katong,2014,2C(S),9,6,,0.666666666666667
17806,tanjong-katong,2014,3,0,0,,
17807,tanjong-katong,2014,Total,0,240,,1
17808,tanjong-katong,2015,1,0,0,,
17809,tanjong-katong,2015,2A(1),0,0,,
17810,tanjong-katong,2015,2A(2),0,0,,
17811,tanjong-katong,2015,2B,0,58,,1
17812,tanjong-katong,2015,2C,93,121,,1
17813,tanjong-katong,2015,2C(S),29,29,,1
17814,tanjong-katong,2015,3,0,0,,
17815,tanjong-katong,2015,Total,0,240,,1
17816,tanjong-katong,2016,1,0,0,,
17817,tanjong-katong,2016,2A(1),0,0,,
17818,tanjong-katong,2016,2A(2),0,0,,
17819,tanjong-katong,2016,2B,0,60,,1
17820,tanjong-katong,2016,2C,99,125,,1
17821,tanjong-katong,2016,2C(S),19,28,,1
17822,tanjong-katong,2016,3,0,9,,1
17823,tanjong-katong,2016,Total,0,240,,1
17824,tanjong-katong,2017,1,0,0,,
17825,tanjong-katong,2017,2A(1),0,0,,
17826,tanjong-katong,2017,2A(2),0,0,,
17827,tanjong-katong,2017,2B,0,72,,1
17828,tanjong-katong,2017,2C,97,147,,1
17829,tanjong-katong,2017,2C(S),23,52,,1
17830,tanjong-katong,2017,3,0,29,,1
17831,tanjong-katong,2017,Total,0,240,,1
17832,tanjong-katong,2018,1,0,0,,
17833,tanjong-katong,2018,2A(1),0,0,,
17834,tanjong-katong,2018,2A(2),0,0,,
17835,tanjong-katong,2018,2B,4,74,,1
17836,tanjong-katong,2018,2C,91,148,,1
17837,tanjong-katong,2018,2C(S),65,57,,0.876923076923077
17838,tanjong-katong,2018,3,0,0,,
17839,tanjong-katong,2018,Total,0,240,,1
17840,tanjong-katong,2019,1,72,160,,1
17841,tanjong-katong,2019,2A(1),0,88,,1
17842,tanjong-katong,2019,2A(2),30,88,,1
17843,tanjong-katong,2019,2B,4,49,,1
17844,tanjong-katong,2019,2C,107,95,PR<1#,0.88785046728972
17845,tanjong-katong,2019,2C(S),0,0,,
17846,tanjong-katong,2019,3,0,0,,
17847,tanjong-katong,2019,Total,0,200,,1
17848,tanjong-katong,2020,1,80,160,,1
17849,tanjong-katong,2020,2A(1),1,80,,1
17850,tanjong-katong,2020,2A(2),29,80,,1
17851,tanjong-katong,2020,2B,3,46,,1
17852,tanjong-katong,2020,2C,114,89,SC>2,0.780701754385965
17853,tanjong-katong,2020,2C(S),0,0,,
17854,tanjong-katong,2020,3,0,0,,
17855,tanjong-katong,2020,Total,0,200,,1
17856,tanjong-katong,2021,1,78,160,,1
17857,tanjong-katong,2021,2A(1),0,82,,1
17858,tanjong-katong,2021,2A(2),35,82,,1
17859,tanjong-katong,2021,2B,12,44,,1
17860,tanjong-katong,2021,2C,94,78,SC>2,0.829787234042553
17861,tanjong-katong,2021,2C(S),0,0,,
17862,tanjong-katong,2021,3,0,0,,
17863,tanjong-katong,2021,Total,0,200,,1
17864,tanjong-katong,2022,1,85,140,,1
17865,tanjong-katong,2022,2A(1),27,55,,1
17866,tanjong-katong,2022,2A(2),0,0,,
17867,tanjong-katong,2022,2B,14,30,,1
17868,tanjong-katong,2022,2C,98,75,SC>2,0.76530612244898
17869,tanjong-katong,2022,2C(S),0,0,,
17870,tanjong-katong,2022,3,0,0,,
17871,tanjong-katong,2022,Total,0,200,,1
17872,tanjong-katong,2023,1,71,140,,1
17873,tanjong-katong,2023,2A(1),33,69,,1
17874,tanjong-katong,2023,2A(2),0,0,,
17875,tanjong-katong,2023,2B,13,32,,1
17876,tanjong-katong,2023,2C,108,87,SC1-2,0.805555555555556
17877,tanjong-katong,2023,2C(S),0,0,,
17878,tanjong-katong,2023,3,0,0,,
17879,tanjong-katong,2023,Total,0,200,,1
17880,tao-nan,2009,1,0,0,,
17881,tao-nan,2009,2A(1),0,0,,
17882,tao-nan,2009,2A(2),0,0,,
17883,tao-nan,2009,2B,107,82,,0.766355140186916
17884,tao-nan,2009,2C,103,82,,0.796116504854369
17885,tao-nan,2009,2C(S),0,0,,
17886,tao-nan,2009,3,0,0,,
17887,tao-nan,2009,Total,0,360,,1
17888,tao-nan,2010,1,0,0,,
17889,tao-nan,2010,2A(1),0,0,,
17890,tao-nan,2010,2A(2),0,0,,
17891,tao-nan,2010,2B,114,62,,0.543859649122807
17892,tao-nan,2010,2C,99,62,,0.626262626262626
17893,tao-nan,2010,2C(S),0,0,,
17894,tao-nan,2010,3,0,0,,
17895,tao-nan,2010,Total,0,360,,1
17896,tao-nan,2011,1,0,0,,
17897,tao-nan,2011,2A(1),0,0,,
17898,tao-nan,2011,2A(2),0,0,,
17899,tao-nan,2011,2B,84,47,,0.55952380952381
17900,tao-nan,2011,2C,88,49,,0.556818181818182
17901,tao-nan,2011,2C(S),0,0,,
17902,tao-nan,2011,3,0,0,,
17903,tao-nan,2011,Total,0,360,,1
17904,tao-nan,2012,1,0,0,,
17905,tao-nan,2012,2A(1),0,0,,
17906,tao-nan,2012,2A(2),0,0,,
17907,tao-nan,2012,2B,80,53,,0.6625
17908,tao-nan,2012,2C,79,53,,0.670886075949367
17909,tao-nan,2012,2C(S),0,0,,
17910,tao-nan,2012,3,0,0,,
17911,tao-nan,2012,Total,0,360,,1
17912,tao-nan,2013,1,0,0,,
17913,tao-nan,2013,2A(1),0,0,,
17914,tao-nan,2013,2A(2),0,0,,
17915,tao-nan,2013,2B,66,41,,0.621212121212121
17916,tao-nan,2013,2C,49,40,,0.816326530612245
17917,tao-nan,2013,2C(S),0,0,,
17918,tao-nan,2013,3,0,0,,
17919,tao-nan,2013,Total,0,360,,1
17920,tao-nan,2014,1,0,0,,
17921,tao-nan,2014,2A(1),0,0,,
17922,tao-nan,2014,2A(2),0,0,,
17923,tao-nan,2014,2B,64,42,,0.65625
17924,tao-nan,2014,2C,65,42,,0.646153846153846
17925,tao-nan,2014,2C(S),0,0,,
17926,tao-nan,2014,3,0,0,,
17927,tao-nan,2014,Total,0,360,,1
17928,tao-nan,2015,1,0,0,,
17929,tao-nan,2015,2A(1),0,0,,
17930,tao-nan,2015,2A(2),0,0,,
17931,tao-nan,2015,2B,58,28,,0.482758620689655
17932,tao-nan,2015,2C,63,31,,0.492063492063492
17933,tao-nan,2015,2C(S),0,0,,
17934,tao-nan,2015,3,0,0,,
17935,tao-nan,2015,Total,0,360,,1
17936,tao-nan,2016,1,0,0,,
17937,tao-nan,2016,2A(1),0,0,,
17938,tao-nan,2016,2A(2),0,0,,
17939,tao-nan,2016,2B,48,45,,0.9375
17940,tao-nan,2016,2C,73,48,,0.657534246575342
17941,tao-nan,2016,2C(S),0,0,,
17942,tao-nan,2016,3,0,0,,
17943,tao-nan,2016,Total,0,360,,1
17944,tao-nan,2017,1,0,0,,
17945,tao-nan,2017,2A(1),0,0,,
17946,tao-nan,2017,2A(2),0,0,,
17947,tao-nan,2017,2B,47,44,,0.936170212765958
17948,tao-nan,2017,2C,59,44,,0.745762711864407
17949,tao-nan,2017,2C(S),0,0,,
17950,tao-nan,2017,3,0,0,,
17951,tao-nan,2017,Total,0,360,,1
17952,tao-nan,2018,1,0,0,,
17953,tao-nan,2018,2A(1),0,0,,
17954,tao-nan,2018,2A(2),0,0,,
17955,tao-nan,2018,2B,55,42,,0.763636363636364
17956,tao-nan,2018,2C,55,44,,0.8
17957,tao-nan,2018,2C(S),0,0,,
17958,tao-nan,2018,3,0,0,,
17959,tao-nan,2018,Total,0,360,,1
17960,tao-nan,2019,1,159,320,,1
17961,tao-nan,2019,2A(1),110,161,,1
17962,tao-nan,2019,2A(2),24,51,,1
17963,tao-nan,2019,2B,36,35,SC<1#,0.972222222222222
17964,tao-nan,2019,2C,62,36,SC<1,0.580645161290323
17965,tao-nan,2019,2C(S),0,0,,
17966,tao-nan,2019,3,0,0,,
17967,tao-nan,2019,Total,0,360,,1
17968,tao-nan,2020,1,171,320,,1
17969,tao-nan,2020,2A(1),109,150,,1
17970,tao-nan,2020,2A(2),41,41,,1
17971,tao-nan,2020,2B,53,20,SC<1,0.377358490566038
17972,tao-nan,2020,2C,75,21,SC<1,0.28
17973,tao-nan,2020,2C(S),0,0,,
17974,tao-nan,2020,3,0,0,,
17975,tao-nan,2020,Total,0,360,,1
17976,tao-nan,2021,1,174,320,,1
17977,tao-nan,2021,2A(1),119,146,,1
17978,tao-nan,2021,2A(2),31,27,SC>2,0.870967741935484
17979,tao-nan,2021,2B,57,20,SC<1,0.350877192982456
17980,tao-nan,2021,2C,48,23,SC<1,0.479166666666667
17981,tao-nan,2021,2C(S),0,0,,
17982,tao-nan,2021,3,0,0,,
17983,tao-nan,2021,Total,0,360,,1
17984,tao-nan,2022,1,164,300,,1
17985,tao-nan,2022,2A(1),127,136,,1
17986,tao-nan,2022,2A(2),0,0,,
17987,tao-nan,2022,2B,61,23,SC<1,0.377049180327869
17988,tao-nan,2022,2C,99,47,SC<1,0.474747474747475
17989,tao-nan,2022,2C(S),0,0,,
17990,tao-nan,2022,3,0,0,,
17991,tao-nan,2022,Total,0,360,,1
17992,tao-nan,2023,1,183,300,,1
17993,tao-nan,2023,2A(1),138,117,SC>2,0.847826086956522
17994,tao-nan,2023,2A(2),0,0,,
17995,tao-nan,2023,2B,68,20,SC<1,0.294117647058823
17996,tao-nan,2023,2C,95,41,SC<1,0.431578947368421
17997,tao-nan,2023,2C(S),0,0,,
17998,tao-nan,2023,3,0,0,,
17999,tao-nan,2023,Total,0,360,,1
18000,teck-ghee,2009,1,0,0,,
18001,teck-ghee,2009,2A(1),0,0,,
18002,teck-ghee,2009,2A(2),0,0,,
18003,teck-ghee,2009,2B,3,50,,1
18004,teck-ghee,2009,2C,86,98,,1
18005,teck-ghee,2009,2C(S),12,12,,1
18006,teck-ghee,2009,3,0,0,,
18007,teck-ghee,2009,Total,0,180,,1
18008,teck-ghee,2010,1,0,0,,
18009,teck-ghee,2010,2A(1),0,0,,
18010,teck-ghee,2010,2A(2),0,0,,
18011,teck-ghee,2010,2B,0,70,,1
18012,teck-ghee,2010,2C,107,140,,1
18013,teck-ghee,2010,2C(S),27,34,,1
18014,teck-ghee,2010,3,0,0,,
18015,teck-ghee,2010,Total,0,210,,1
18016,teck-ghee,2011,1,0,0,,
18017,teck-ghee,2011,2A(1),0,0,,
18018,teck-ghee,2011,2A(2),0,0,,
18019,teck-ghee,2011,2B,2,76,,1
18020,teck-ghee,2011,2C,137,150,,1
18021,teck-ghee,2011,2C(S),20,13,,0.65
18022,teck-ghee,2011,3,0,0,,
18023,teck-ghee,2011,Total,0,240,,1
18024,teck-ghee,2012,1,0,0,,
18025,teck-ghee,2012,2A(1),0,0,,
18026,teck-ghee,2012,2A(2),0,0,,
18027,teck-ghee,2012,2B,2,74,,1
18028,teck-ghee,2012,2C,149,146,,0.979865771812081
18029,teck-ghee,2012,2C(S),0,0,,
18030,teck-ghee,2012,3,0,0,,
18031,teck-ghee,2012,Total,0,240,,1
18032,teck-ghee,2013,1,0,0,,
18033,teck-ghee,2013,2A(1),0,0,,
18034,teck-ghee,2013,2A(2),0,0,,
18035,teck-ghee,2013,2B,8,69,,1
18036,teck-ghee,2013,2C,152,130,,0.855263157894737
18037,teck-ghee,2013,2C(S),0,0,,
18038,teck-ghee,2013,3,0,0,,
18039,teck-ghee,2013,Total,0,240,,1
18040,teck-ghee,2014,1,0,0,,
18041,teck-ghee,2014,2A(1),0,0,,
18042,teck-ghee,2014,2A(2),0,0,,
18043,teck-ghee,2014,2B,6,65,,1
18044,teck-ghee,2014,2C,131,123,,0.938931297709924
18045,teck-ghee,2014,2C(S),0,0,,
18046,teck-ghee,2014,3,0,0,,
18047,teck-ghee,2014,Total,0,240,,1
18048,teck-ghee,2015,1,0,0,,
18049,teck-ghee,2015,2A(1),0,0,,
18050,teck-ghee,2015,2A(2),0,0,,
18051,teck-ghee,2015,2B,6,73,,1
18052,teck-ghee,2015,2C,136,140,,1
18053,teck-ghee,2015,2C(S),5,5,,1
18054,teck-ghee,2015,3,0,0,,
18055,teck-ghee,2015,Total,0,240,,1
18056,teck-ghee,2016,1,0,0,,
18057,teck-ghee,2016,2A(1),0,0,,
18058,teck-ghee,2016,2A(2),0,0,,
18059,teck-ghee,2016,2B,5,51,,1
18060,teck-ghee,2016,2C,110,97,,0.881818181818182
18061,teck-ghee,2016,2C(S),0,0,,
18062,teck-ghee,2016,3,0,0,,
18063,teck-ghee,2016,Total,0,210,,1
18064,teck-ghee,2017,1,0,0,,
18065,teck-ghee,2017,2A(1),0,0,,
18066,teck-ghee,2017,2A(2),0,0,,
18067,teck-ghee,2017,2B,5,46,,1
18068,teck-ghee,2017,2C,122,88,,0.721311475409836
18069,teck-ghee,2017,2C(S),0,0,,
18070,teck-ghee,2017,3,0,0,,
18071,teck-ghee,2017,Total,0,210,,1
18072,teck-ghee,2018,1,0,0,,
18073,teck-ghee,2018,2A(1),0,0,,
18074,teck-ghee,2018,2A(2),0,0,,
18075,teck-ghee,2018,2B,16,50,,1
18076,teck-ghee,2018,2C,114,85,,0.745614035087719
18077,teck-ghee,2018,2C(S),0,0,,
18078,teck-ghee,2018,3,0,0,,
18079,teck-ghee,2018,Total,0,210,,1
18080,teck-ghee,2019,1,65,140,,1
18081,teck-ghee,2019,2A(1),0,75,,1
18082,teck-ghee,2019,2A(2),23,76,,1
18083,teck-ghee,2019,2B,11,47,,1
18084,teck-ghee,2019,2C,86,83,PR<1#,0.965116279069768
18085,teck-ghee,2019,2C(S),0,0,,
18086,teck-ghee,2019,3,0,0,,
18087,teck-ghee,2019,Total,0,180,,1
18088,teck-ghee,2020,1,74,170,,1
18089,teck-ghee,2020,2A(1),0,96,,1
18090,teck-ghee,2020,2A(2),26,96,,1
18091,teck-ghee,2020,2B,14,55,,1
18092,teck-ghee,2020,2C,119,96,SC1-2,0.80672268907563
18093,teck-ghee,2020,2C(S),0,0,,
18094,teck-ghee,2020,3,0,0,,
18095,teck-ghee,2020,Total,0,210,,1
18096,teck-ghee,2021,1,77,170,,1
18097,teck-ghee,2021,2A(1),0,93,,1
18098,teck-ghee,2021,2A(2),16,93,,1
18099,teck-ghee,2021,2B,9,59,,1
18100,teck-ghee,2021,2C,93,110,,1
18101,teck-ghee,2021,2C(S),29,18,SC1-2,0.620689655172414
18102,teck-ghee,2021,3,0,0,,
18103,teck-ghee,2021,Total,0,210,,1
18104,teck-ghee,2022,1,73,150,,1
18105,teck-ghee,2022,2A(1),13,77,,1
18106,teck-ghee,2022,2A(2),0,0,,
18107,teck-ghee,2022,2B,6,41,,1
18108,teck-ghee,2022,2C,92,118,,1
18109,teck-ghee,2022,2C(S),26,26,,1
18110,teck-ghee,2022,3,0,0,,
18111,teck-ghee,2022,Total,0,210,,1
18112,teck-ghee,2023,1,76,120,,1
18113,teck-ghee,2023,2A(1),16,44,,1
18114,teck-ghee,2023,2A(2),0,0,,
18115,teck-ghee,2023,2B,5,29,,1
18116,teck-ghee,2023,2C,64,84,,1
18117,teck-ghee,2023,2C(S),22,20,SC#,0.909090909090909
18118,teck-ghee,2023,3,0,0,,
18119,teck-ghee,2023,Total,0,180,,1
18120,teck-whye,2009,1,0,0,,
18121,teck-whye,2009,2A(1),0,0,,
18122,teck-whye,2009,2A(2),0,0,,
18123,teck-whye,2009,2B,0,82,,1
18124,teck-whye,2009,2C,34,165,,1
18125,teck-whye,2009,2C(S),43,131,,1
18126,teck-whye,2009,3,0,77,,1
18127,teck-whye,2009,Total,0,240,,1
18128,teck-whye,2010,1,0,0,,
18129,teck-whye,2010,2A(1),0,0,,
18130,teck-whye,2010,2A(2),0,0,,
18131,teck-whye,2010,2B,1,92,,1
18132,teck-whye,2010,2C,36,182,,1
18133,teck-whye,2010,2C(S),25,146,,1
18134,teck-whye,2010,3,0,55,,1
18135,teck-whye,2010,Total,0,240,,1
18136,teck-whye,2011,1,0,0,,
18137,teck-whye,2011,2A(1),0,0,,
18138,teck-whye,2011,2A(2),0,0,,
18139,teck-whye,2011,2B,1,94,,1
18140,teck-whye,2011,2C,23,188,,1
18141,teck-whye,2011,2C(S),42,165,,1
18142,teck-whye,2011,3,0,42,,1
18143,teck-whye,2011,Total,0,240,,1
18144,teck-whye,2012,1,0,0,,
18145,teck-whye,2012,2A(1),0,0,,
18146,teck-whye,2012,2A(2),0,0,,
18147,teck-whye,2012,2B,1,90,,1
18148,teck-whye,2012,2C,38,179,,1
18149,teck-whye,2012,2C(S),43,142,,1
18150,teck-whye,2012,3,0,63,,1
18151,teck-whye,2012,Total,0,240,,1
18152,teck-whye,2013,1,0,0,,
18153,teck-whye,2013,2A(1),0,0,,
18154,teck-whye,2013,2A(2),0,0,,
18155,teck-whye,2013,2B,0,74,,1
18156,teck-whye,2013,2C,30,148,,1
18157,teck-whye,2013,2C(S),10,122,,1
18158,teck-whye,2013,3,0,42,,1
18159,teck-whye,2013,Total,0,210,,1
18160,teck-whye,2014,1,0,0,,
18161,teck-whye,2014,2A(1),0,0,,
18162,teck-whye,2014,2A(2),0,0,,
18163,teck-whye,2014,2B,0,81,,1
18164,teck-whye,2014,2C,33,161,,1
18165,teck-whye,2014,2C(S),24,130,,1
18166,teck-whye,2014,3,0,106,,1
18167,teck-whye,2014,Total,0,210,,1
18168,teck-whye,2015,1,0,0,,
18169,teck-whye,2015,2A(1),0,0,,
18170,teck-whye,2015,2A(2),0,0,,
18171,teck-whye,2015,2B,0,60,,1
18172,teck-whye,2015,2C,39,121,,1
18173,teck-whye,2015,2C(S),15,82,,1
18174,teck-whye,2015,3,0,67,,1
18175,teck-whye,2015,Total,0,180,,1
18176,teck-whye,2016,1,0,0,,
18177,teck-whye,2016,2A(1),0,0,,
18178,teck-whye,2016,2A(2),0,0,,
18179,teck-whye,2016,2B,0,68,,1
18180,teck-whye,2016,2C,31,136,,1
18181,teck-whye,2016,2C(S),21,106,,1
18182,teck-whye,2016,3,0,85,,1
18183,teck-whye,2016,Total,0,180,,1
18184,teck-whye,2017,1,0,0,,
18185,teck-whye,2017,2A(1),0,0,,
18186,teck-whye,2017,2A(2),0,0,,
18187,teck-whye,2017,2B,0,66,,1
18188,teck-whye,2017,2C,27,133,,1
18189,teck-whye,2017,2C(S),53,106,,1
18190,teck-whye,2017,3,0,53,,1
18191,teck-whye,2017,Total,0,180,,1
18192,teck-whye,2018,1,0,0,,
18193,teck-whye,2018,2A(1),0,0,,
18194,teck-whye,2018,2A(2),0,0,,
18195,teck-whye,2018,2B,0,65,,1
18196,teck-whye,2018,2C,33,129,,1
18197,teck-whye,2018,2C(S),58,97,,1
18198,teck-whye,2018,3,0,39,,1
18199,teck-whye,2018,Total,0,180,,1
18200,teck-whye,2019,1,56,170,,1
18201,teck-whye,2019,2A(1),0,114,,1
18202,teck-whye,2019,2A(2),8,114,,1
18203,teck-whye,2019,2B,0,73,,1
18204,teck-whye,2019,2C,14,146,,1
18205,teck-whye,2019,2C(S),28,132,,1
18206,teck-whye,2019,3,0,104,,1
18207,teck-whye,2019,Total,0,210,,1
18208,teck-whye,2020,1,47,200,,1
18209,teck-whye,2020,2A(1),0,152,,1
18210,teck-whye,2020,2A(2),10,152,,1
18211,teck-whye,2020,2B,0,91,,1
18212,teck-whye,2020,2C,23,183,,1
18213,teck-whye,2020,2C(S),73,161,,1
18214,teck-whye,2020,3,0,88,,1
18215,teck-whye,2020,Total,0,240,,1
18216,teck-whye,2021,1,56,200,,1
18217,teck-whye,2021,2A(1),0,144,,1
18218,teck-whye,2021,2A(2),9,144,,1
18219,teck-whye,2021,2B,0,88,,1
18220,teck-whye,2021,2C,12,175,,1
18221,teck-whye,2021,2C(S),42,163,,1
18222,teck-whye,2021,3,0,121,,1
18223,teck-whye,2021,Total,0,240,,1
18224,teck-whye,2022,1,58,180,,1
18225,teck-whye,2022,2A(1),12,123,,1
18226,teck-whye,2022,2A(2),0,0,,
18227,teck-whye,2022,2B,0,57,,1
18228,teck-whye,2022,2C,27,172,,1
18229,teck-whye,2022,2C(S),43,145,,1
18230,teck-whye,2022,3,0,102,,1
18231,teck-whye,2022,Total,0,240,,1
18232,teck-whye,2023,1,44,150,,1
18233,teck-whye,2023,2A(1),21,106,,1
18234,teck-whye,2023,2A(2),0,0,,
18235,teck-whye,2023,2B,2,48,,1
18236,teck-whye,2023,2C,19,143,,1
18237,teck-whye,2023,2C(S),26,124,,1
18238,teck-whye,2023,3,0,98,,1
18239,teck-whye,2023,Total,0,210,,1
18240,telok-kurau,2009,1,0,0,,
18241,telok-kurau,2009,2A(1),0,0,,
18242,telok-kurau,2009,2A(2),0,0,,
18243,telok-kurau,2009,2B,3,53,,1
18244,telok-kurau,2009,2C,106,103,,0.971698113207547
18245,telok-kurau,2009,2C(S),0,0,,
18246,telok-kurau,2009,3,0,0,,
18247,telok-kurau,2009,Total,0,240,,1
18248,telok-kurau,2010,1,0,0,,
18249,telok-kurau,2010,2A(1),0,0,,
18250,telok-kurau,2010,2A(2),0,0,,
18251,telok-kurau,2010,2B,1,48,,1
18252,telok-kurau,2010,2C,105,95,,0.904761904761905
18253,telok-kurau,2010,2C(S),0,0,,
18254,telok-kurau,2010,3,0,0,,
18255,telok-kurau,2010,Total,0,210,,1
18256,telok-kurau,2011,1,0,0,,
18257,telok-kurau,2011,2A(1),0,0,,
18258,telok-kurau,2011,2A(2),0,0,,
18259,telok-kurau,2011,2B,1,57,,1
18260,telok-kurau,2011,2C,106,113,,1
18261,telok-kurau,2011,2C(S),9,8,,0.888888888888889
18262,telok-kurau,2011,3,0,0,,
18263,telok-kurau,2011,Total,0,210,,1
18264,telok-kurau,2012,1,0,0,,
18265,telok-kurau,2012,2A(1),0,0,,
18266,telok-kurau,2012,2A(2),0,0,,
18267,telok-kurau,2012,2B,1,52,,1
